aX,aY,aZ,gX,gY,gZ
-0.153,0.923,-0.407,-0.793,4.150,4.517
-0.153,0.932,-0.417,-0.244,5.066,4.333
-0.156,0.938,-0.428,1.160,5.615,4.089
-0.158,0.935,-0.433,2.808,5.554,4.211
-0.162,0.931,-0.452,5.676,5.432,4.883
-0.162,0.915,-0.453,9.277,4.883,5.432
-0.158,0.909,-0.440,11.230,3.723,6.287
-0.156,0.895,-0.447,13.794,3.357,7.019
-0.158,0.883,-0.444,16.174,2.747,8.423
-0.155,0.869,-0.436,17.212,2.014,9.766
-0.160,0.864,-0.426,16.174,1.526,10.498
-0.171,0.869,-0.413,13.367,0.793,10.864
-0.180,0.875,-0.396,9.827,-0.061,10.071
-0.185,0.878,-0.389,6.226,-0.305,8.606
-0.185,0.883,-0.391,3.540,-0.061,7.629
-0.181,0.886,-0.400,2.747,0.061,7.141
-0.180,0.883,-0.422,2.686,0.366,6.897
-0.181,0.888,-0.449,2.930,0.549,7.141
-0.181,0.891,-0.464,3.418,0.183,7.385
-0.184,0.897,-0.449,3.723,-0.977,7.324
-0.184,0.908,-0.425,3.662,-1.648,6.958
-0.192,0.909,-0.403,4.578,-1.465,6.531
-0.192,0.896,-0.393,5.798,0.061,5.981
-0.187,0.885,-0.393,5.493,2.502,5.554
-0.177,0.881,-0.399,4.089,4.578,5.554
-0.168,0.885,-0.403,3.113,5.798,5.920
-0.163,0.889,-0.415,2.747,6.348,6.348
-0.158,0.890,-0.430,3.174,6.897,6.958
-0.151,0.890,-0.438,4.333,7.324,7.629
-0.150,0.895,-0.446,5.920,7.568,8.545
-0.151,0.887,-0.449,7.141,8.179,8.972
-0.153,0.883,-0.446,6.592,8.423,9.338
-0.152,0.880,-0.437,5.127,7.874,9.338
-0.153,0.871,-0.427,4.639,7.202,9.277
-0.158,0.862,-0.421,5.188,7.019,9.277
-0.170,0.856,-0.417,5.859,7.019,9.155
-0.187,0.856,-0.414,5.676,7.324,8.789
-0.205,0.855,-0.423,5.005,8.850,8.118
-0.221,0.847,-0.445,5.005,11.108,7.385
-0.236,0.831,-0.464,4.883,13.489,7.019
-0.249,0.822,-0.451,3.235,16.418,6.897
-0.254,0.816,-0.426,-0.732,20.325,7.568
-0.248,0.816,-0.417,-3.723,23.560,8.606
-0.246,0.802,-0.431,-2.014,24.597,10.559
-0.246,0.779,-0.463,2.136,23.804,12.390
-0.241,0.751,-0.483,5.432,23.560,13.916
-0.244,0.730,-0.487,5.798,25.391,14.465
-0.243,0.727,-0.475,3.113,27.954,14.221
-0.238,0.754,-0.462,-1.770,30.701,13.123
-0.242,0.802,-0.459,-8.728,33.142,10.742
-0.258,0.857,-0.470,-18.860,34.790,7.751
-0.271,0.926,-0.465,-29.297,35.522,4.150
-0.283,1.009,-0.426,-37.109,34.790,0.305
-0.285,1.087,-0.397,-40.344,36.377,-3.235
-0.284,1.145,-0.340,-39.673,40.955,-6.470
-0.262,1.219,-0.291,-36.316,44.922,-8.667
-0.244,1.256,-0.239,-27.344,46.265,-9.949
-0.236,1.253,-0.191,-13.916,45.166,-9.705
-0.215,1.204,-0.207,-2.441,46.082,-7.874
-0.175,1.143,-0.239,4.150,48.523,-4.333
-0.138,1.098,-0.242,8.972,49.988,-1.099
-0.439,1.505,-0.996,-76.965,-53.528,27.161
-0.455,1.581,-0.955,-94.482,-75.745,38.879
-0.443,1.467,-0.746,-66.040,-92.346,50.964
-0.313,1.331,-0.612,-12.207,-87.036,54.321
-0.108,1.235,-0.594,25.513,-75.012,53.223
0.008,1.111,-0.588,46.997,-68.909,49.927
0.031,0.967,-0.583,61.462,-64.758,44.617
0.001,0.858,-0.546,72.327,-56.396,38.574
-0.021,0.781,-0.466,78.796,-46.387,33.813
-0.037,0.732,-0.373,79.285,-39.429,31.860
-0.049,0.734,-0.355,75.867,-35.767,32.715
-0.031,0.701,-0.340,70.862,-37.415,33.386
0.008,0.759,-0.385,54.382,-40.771,35.706
0.031,0.785,-0.486,33.264,-43.274,31.921
0.024,0.851,-0.518,10.742,-48.035,23.865
0.001,0.785,-0.546,-1.648,-54.932,10.742
-0.048,0.788,-0.556,-7.935,-59.753,3.906
-0.079,0.748,-0.557,-13.733,-62.439,1.343
-0.096,0.772,-0.494,-19.531,-65.674,3.479
-0.097,0.811,-0.431,-25.452,-68.665,9.155
-0.087,0.824,-0.377,-26.428,-70.374,12.573
-0.083,0.847,-0.348,-25.879,-69.824,15.747
-0.087,0.885,-0.369,-23.865,-65.552,18.860
-0.079,0.911,-0.423,-19.592,-58.044,20.386
-0.096,0.944,-0.421,-12.207,-52.185,22.339
-0.155,0.930,-0.410,-2.930,-48.340,23.193
-0.199,0.915,-0.340,2.747,-46.082,23.315
-0.209,0.906,-0.285,7.568,-43.762,23.315
-0.190,0.873,-0.283,15.259,-38.025,22.034
-0.142,0.849,-0.325,17.761,-29.297,21.240
-0.069,0.837,-0.380,16.174,-20.081,20.508
0.002,0.854,-0.411,13.550,-13.000,19.775
0.060,0.894,-0.423,13.062,-8.850,19.348
0.095,0.932,-0.445,16.418,-5.127,19.470
0.088,0.949,-0.484,23.437,-1.770,18.372
0.036,0.951,-0.550,29.541,-1.160,17.090
-0.039,0.919,-0.571,32.227,-6.836,16.907
-0.084,0.914,-0.486,30.640,-18.799,19.348
-0.149,0.911,-0.421,30.151,-28.381,21.790
-0.192,0.883,-0.394,31.067,-33.936,20.996
-0.209,0.876,-0.381,32.043,-39.246,20.874
-0.203,0.853,-0.418,31.921,-43.335,19.714
-0.184,0.832,-0.446,28.687,-46.509,18.738
-0.171,0.878,-0.408,19.043,-51.575,20.203
-0.162,0.925,-0.355,8.972,-56.030,19.836
-0.160,0.948,-0.334,1.343,-56.580,17.273
-0.163,0.965,-0.352,-5.920,-53.406,14.221
-0.178,0.961,-0.381,-12.207,-49.377,11.169
-0.198,0.971,-0.402,-18.677,-46.021,9.705
-0.224,0.978,-0.410,-22.339,-43.884,8.789
-0.259,0.969,-0.385,-22.888,-42.908,8.728
-0.296,0.984,-0.359,-21.790,-41.199,10.986
-0.295,0.994,-0.307,-17.700,-39.429,12.756
-0.275,1.005,-0.271,-10.559,-35.950,13.123
-0.240,0.991,-0.286,-2.563,-29.846,13.000
-0.198,0.965,-0.321,2.808,-23.193,11.475
-0.157,0.932,-0.349,4.272,-17.395,8.911
-0.117,0.924,-0.392,1.709,-12.817,6.592
-0.091,0.909,-0.438,-1.282,-9.155,3.357
-0.075,0.911,-0.465,-3.479,-7.202,0.244
-0.066,0.907,-0.457,-4.578,-6.653,-1.465
-0.054,0.908,-0.443,-5.981,-6.348,-2.258
-0.053,0.908,-0.442,-7.263,-6.653,-2.136
-0.042,0.904,-0.446,-6.409,-7.080,-1.831
-0.024,0.897,-0.443,-4.272,-7.263,-0.977
-0.010,0.900,-0.450,-0.854,-7.874,0.732
-0.001,0.904,-0.446,3.357,-8.911,2.441
0.003,0.911,-0.440,7.263,-10.864,3.723
-0.001,0.915,-0.423,10.437,-14.404,4.700
-0.010,0.904,-0.398,13.184,-18.127,5.005
-0.023,0.881,-0.379,14.404,-20.691,5.432
-0.026,0.863,-0.366,13.855,-21.057,6.226
-0.026,0.864,-0.346,11.230,-20.386,7.446
-0.019,0.875,-0.349,8.240,-19.714,8.728
-0.015,0.886,-0.378,6.287,-19.592,9.705
-0.013,0.900,-0.410,5.249,-20.264,10.620
-0.008,0.923,-0.442,4.456,-20.813,11.475
-0.004,0.933,-0.450,4.578,-21.729,11.902
-0.006,0.937,-0.445,4.639,-22.156,11.536
-0.018,0.924,-0.436,4.761,-22.034,10.986
-0.025,0.923,-0.450,3.479,-21.606,11.047
-0.022,0.924,-0.456,2.869,-21.606,11.414
-0.016,0.938,-0.469,3.845,-22.278,11.658
-0.018,0.932,-0.458,6.653,-23.071,11.353
-0.016,0.920,-0.454,8.728,-22.644,11.230
-0.006,0.906,-0.464,10.254,-19.775,11.414
0.008,0.901,-0.472,11.963,-17.151,11.841
0.019,0.891,-0.471,13.733,-15.686,11.719
0.025,0.885,-0.467,14.832,-14.832,11.108
0.021,0.883,-0.465,14.343,-13.367,10.010
0.021,0.879,-0.469,12.451,-11.353,8.301
0.018,0.870,-0.459,10.376,-9.277,6.653
0.024,0.868,-0.436,9.521,-7.996,5.554
0.027,0.865,-0.428,11.047,-6.836,4.456
0.025,0.844,-0.428,14.709,-5.554,2.869
0.019,0.830,-0.432,18.066,-4.761,1.404
-0.006,0.814,-0.434,19.714,-4.150,0.488
-0.026,0.818,-0.443,15.991,-3.357,-0.122
-0.053,0.854,-0.453,8.179,-3.540,0.305
-0.060,0.903,-0.480,1.038,-3.723,1.221
-0.106,0.947,-0.472,0.183,-5.615,1.526
-0.177,0.985,-0.416,2.502,-9.277,0.610
-0.191,0.982,-0.377,4.028,-10.986,-2.014
-0.196,1.040,-0.349,0.549,-12.085,-3.784
-0.215,1.069,-0.319,-9.277,-15.747,-8.179
-0.258,1.105,-0.366,-26.245,-17.883,-15.503
-0.354,1.049,-0.423,-40.833,-20.325,-23.376
-0.412,1.028,-0.419,-45.166,-24.292,-24.292
-0.447,1.049,-0.356,-40.527,-25.269,-19.348
-0.404,1.103,-0.303,-30.579,-18.799,-11.108
-0.328,1.143,-0.305,-16.296,-6.836,-3.113
-0.294,1.145,-0.318,0.610,2.014,3.845
-0.273,1.109,-0.321,17.456,6.531,9.460
-0.255,1.063,-0.318,32.410,8.423,12.939
-0.235,1.015,-0.314,41.748,9.521,14.404
-0.230,0.976,-0.296,45.471,9.705,14.221
-0.255,0.945,-0.279,44.373,9.277,12.756
-0.290,0.937,-0.248,37.842,8.118,10.559
-0.324,0.963,-0.200,25.635,6.714,7.751
0.075,1.861,-1.011,-59.998,21.912,29.968
-0.034,1.829,-0.973,-33.142,-9.644,18.127
-0.165,1.594,-0.873,-14.221,-36.804,0.977
-0.272,1.330,-0.608,-1.221,-65.247,-9.766
-0.352,1.161,-0.409,15.198,-88.074,-10.010
-0.432,1.067,-0.256,32.410,-101.563,-4.150
-0.487,1.001,-0.077,52.307,-105.591,2.197
-0.510,0.897,-0.053,69.885,-94.116,5.005
-0.506,0.759,0.022,76.538,-75.317,9.338
-0.462,0.687,0.040,74.890,-49.194,18.799
-0.339,0.656,-0.043,57.678,-15.320,28.625
-0.236,0.722,-0.167,26.672,12.695,36.011
-0.145,0.765,-0.264,3.113,28.809,35.095
-0.086,0.797,-0.353,-7.141,35.095,27.649
-0.058,0.832,-0.401,-11.536,34.851,19.958
-0.049,0.885,-0.464,-12.207,31.982,14.160
-0.055,0.937,-0.492,-9.827,25.513,10.254
-0.081,0.963,-0.450,-5.127,14.832,6.775
-0.145,1.002,-0.422,-1.892,6.409,2.747
-0.203,0.956,-0.388,-2.258,0.488,-3.967
-0.236,0.955,-0.314,-3.845,-3.784,-6.226
-0.234,0.964,-0.229,-1.343,-5.554,-3.906
-0.197,0.922,-0.200,7.568,-4.150,-0.488
-0.140,0.902,-0.273,18.188,0.061,4.944
-0.101,0.902,-0.358,23.315,2.014,10.498
-0.073,0.912,-0.435,27.588,0.671,11.902
-0.065,0.908,-0.514,34.302,0.793,10.620
-0.068,0.880,-0.529,41.321,1.160,7.935
-0.096,0.868,-0.462,42.786,1.221,5.371
-0.121,0.859,-0.417,40.771,4.150,3.601
-0.128,0.854,-0.404,36.621,8.789,1.953
-0.132,0.854,-0.363,30.579,9.338,1.099
-0.126,0.843,-0.336,23.376,7.996,0.122
-0.124,0.846,-0.300,15.625,5.981,-0.732
-0.124,0.855,-0.292,9.033,4.761,-1.953
-0.124,0.873,-0.319,4.211,4.211,-3.296
-0.118,0.895,-0.352,2.380,3.601,-3.967
-0.119,0.902,-0.371,3.174,1.709,-3.906
-0.128,0.910,-0.373,3.662,-0.977,-2.686
-0.138,0.917,-0.369,2.869,-3.113,-0.488
-0.141,0.931,-0.361,2.930,-5.310,2.380
-0.143,0.926,-0.334,5.676,-8.423,4.639
-0.141,0.925,-0.345,9.583,-11.292,6.531
-0.142,0.914,-0.379,13.611,-13.306,7.874
-0.148,0.911,-0.392,17.761,-15.808,8.728
-0.142,0.905,-0.362,21.057,-17.151,9.033
-0.159,0.889,-0.309,22.461,-16.174,7.874
-0.161,0.881,-0.285,20.752,-12.878,5.859
-0.177,0.879,-0.259,16.541,-9.644,3.906
-0.185,0.867,-0.259,10.437,-5.920,1.526
-0.181,0.884,-0.296,2.869,-0.854,0.122
-0.167,0.911,-0.311,-2.258,2.380,-0.977
-0.133,0.954,-0.344,-4.028,3.296,-1.770
-0.092,0.980,-0.363,-1.709,2.258,-2.747
-0.100,0.996,-0.322,2.197,0.061,-4.089
-0.124,0.979,-0.271,3.662,0.000,-6.653
-0.151,0.955,-0.259,1.770,3.601,-8.667
-0.175,0.928,-0.242,-2.869,7.568,-9.766
-0.194,0.927,-0.212,-8.789,11.597,-9.705
-0.195,0.941,-0.217,-12.939,15.808,-9.216
-0.188,0.951,-0.243,-14.160,20.203,-7.812
-0.183,0.961,-0.292,-12.695,23.071,-6.653
-0.161,0.972,-0.358,-11.719,23.987,-4.700
-0.148,0.983,-0.377,-10.132,23.193,-1.770
-0.126,0.984,-0.385,-7.568,22.644,0.000
-0.107,0.987,-0.362,-6.104,23.071,1.526
-0.083,0.989,-0.334,-7.141,24.109,2.258
-0.056,0.985,-0.325,-9.521,25.696,1.587
-0.035,0.989,-0.304,-12.207,26.001,0.916
-0.026,0.993,-0.275,-14.709,26.001,1.465
-0.021,1.002,-0.267,-14.587,27.466,2.502
0.003,1.025,-0.263,-12.939,28.687,5.005
0.039,1.051,-0.254,-10.315,27.954,7.935
0.018,1.063,-0.271,-3.845,26.367,10.864
-0.029,1.047,-0.288,4.517,25.452,12.817
-0.062,1.024,-0.302,10.071,24.231,14.404
-0.076,1.005,-0.291,12.085,21.606,16.296
-0.076,1.006,-0.269,11.475,17.700,18.433
-0.080,1.006,-0.257,11.169,12.634,19.714
-0.090,1.008,-0.250,10.925,6.897,20.203
-0.088,1.010,-0.263,11.292,2.502,20.447
-0.074,1.024,-0.283,13.794,0.061,21.240
-0.065,1.027,-0.273,18.433,-1.404,22.156
-0.061,1.009,-0.254,23.499,-1.709,22.583
-0.060,0.990,-0.254,26.978,-0.610,21.729
-0.059,0.969,-0.256,27.771,1.709,20.081
-0.063,0.968,-0.243,26.917,3.174,18.066
-0.076,0.958,-0.225,25.940,3.784,15.442
-0.109,0.962,-0.151,25.208,2.747,12.878
-0.139,0.959,-0.066,25.391,0.854,9.949
-0.122,0.983,0.002,25.269,-3.357,7.812
-0.094,1.081,0.051,26.978,-14.893,8.850
-0.111,1.200,-0.033,37.598,-33.691,10.132
-0.182,1.165,-0.387,60.242,-49.438,5.737
-0.258,0.968,-0.722,75.684,-63.782,0.183
-0.285,0.817,-0.515,70.801,-76.904,2.625
-0.282,0.739,0.004,54.932,-67.871,10.071
-0.233,0.736,0.160,25.330,-36.865,19.043
-0.148,0.795,0.223,-3.845,-20.874,27.039
-0.220,0.788,0.154,-9.583,-13.428,29.236
-0.276,0.651,0.063,-5.432,-4.822,26.489
-0.301,0.709,0.038,2.686,-0.244,31.128
-0.234,0.861,-0.017,1.099,4.333,40.466
-0.105,1.030,-0.258,0.854,6.287,40.100
-0.072,1.047,-0.304,8.911,-2.441,29.602
-0.168,0.925,-0.039,18.982,-21.667,13.000
-0.222,0.788,0.141,21.423,-28.442,2.319
-0.232,0.777,0.030,26.794,-19.714,-0.916
-0.245,0.795,0.010,33.508,-19.165,-1.831
-0.304,0.701,0.036,34.668,-25.818,-4.517
-0.347,0.692,0.061,33.508,-25.330,-2.014
-0.360,0.721,0.020,29.968,-20.386,5.249
-0.356,0.786,-0.020,27.954,-18.616,13.123
-0.362,0.845,-0.125,31.128,-20.569,20.142
-0.413,0.877,-0.105,36.682,-28.259,24.353
-0.455,0.912,0.011,38.879,-39.551,29.419
-0.499,0.867,0.089,41.626,-46.082,33.997
-0.523,0.836,0.099,47.791,-46.631,41.321
-0.513,0.775,-0.134,57.800,-40.466,50.171
-0.556,1.556,-0.876,-89.294,9.766,2.380
-0.428,1.543,-0.645,-128.357,-21.790,-9.155
-0.236,1.609,-0.371,-146.362,-35.767,-13.611
-0.049,1.609,-0.410,-102.783,-14.099,-10.254
0.258,1.532,-0.521,-49.133,12.451,-3.296
0.449,1.270,-0.634,4.211,25.146,0.244
0.465,1.065,-0.642,36.865,20.752,9.827
0.406,0.917,-0.587,50.354,12.695,21.301
0.331,0.835,-0.516,51.270,11.047,27.405
0.265,0.827,-0.487,38.757,13.672,29.358
0.218,0.866,-0.506,22.644,14.771,27.466
0.157,0.880,-0.507,12.756,10.620,23.560
0.105,0.852,-0.468,8.728,0.732,21.484
0.090,0.818,-0.434,8.362,-9.460,23.437
0.137,0.810,-0.392,5.920,-18.555,27.344
0.239,0.847,-0.389,2.075,-25.452,30.640
0.310,0.900,-0.411,2.136,-32.715,31.799
0.317,0.953,-0.473,2.991,-39.978,32.471
0.289,0.978,-0.534,4.211,-45.410,32.166
0.237,0.974,-0.545,6.226,-49.377,31.189
0.163,0.940,-0.505,9.521,-52.429,29.968
0.080,0.890,-0.433,12.207,-55.176,29.175
0.006,0.841,-0.376,13.306,-56.824,28.870
-0.042,0.798,-0.323,13.733,-58.472,29.419
-0.079,0.779,-0.257,13.489,-61.096,29.785
-0.097,0.768,-0.219,12.268,-62.073,28.809
-0.079,0.771,-0.222,8.972,-60.059,26.367
-0.040,0.788,-0.284,2.258,-55.603,22.949
0.018,0.842,-0.361,-7.568,-48.706,19.409
0.068,0.893,-0.426,-15.869,-43.030,15.381
0.089,0.943,-0.455,-21.423,-40.771,11.841
0.083,0.978,-0.471,-25.635,-40.833,8.423
0.050,0.990,-0.472,-29.297,-42.419,5.615
-0.024,0.979,-0.455,-32.043,-44.006,3.418
-0.062,0.957,-0.442,-33.875,-40.161,3.113
-0.065,0.937,-0.450,-33.752,-32.715,3.967
-0.059,0.907,-0.451,-30.518,-27.283,6.042
-0.064,0.883,-0.423,-23.804,-25.757,9.705
-0.064,0.849,-0.426,-15.564,-25.452,13.977
-0.086,0.814,-0.483,-4.517,-24.597,17.883
-0.112,0.744,-0.549,7.324,-23.254,20.752
-0.124,0.716,-0.569,11.780,-20.691,23.987
-0.136,0.713,-0.542,6.470,-17.883,26.550
-0.140,0.733,-0.500,-3.357,-12.451,25.513
-0.133,0.746,-0.471,-10.315,-6.348,20.935
-0.214,0.711,-0.452,-13.000,-1.160,15.930
-0.214,0.713,-0.393,-14.526,4.089,15.015
-0.214,0.756,-0.332,-14.404,10.986,16.846
-0.210,0.748,-0.326,-9.644,13.428,19.836
-0.172,0.779,-0.326,-0.610,11.047,25.574
-0.176,0.787,-0.378,16.479,7.080,30.762
-0.199,0.828,-0.444,31.616,1.709,34.180
-0.169,0.823,-0.388,41.809,-6.836,32.043
-0.200,0.902,-0.398,31.311,-10.498,26.550
-0.177,0.929,-0.395,14.038,-7.019,15.564
-0.122,0.983,-0.428,-4.333,-4.150,6.714
-0.084,1.118,-0.433,-22.461,-2.869,3.235
-0.071,1.223,-0.401,-32.898,-2.319,0.061
-0.104,1.270,-0.388,-31.494,-0.122,-3.723
-0.127,1.253,-0.410,-20.691,4.700,-7.019
-0.140,1.198,-0.482,-5.554,10.376,-7.874
-0.140,1.109,-0.582,9.705,13.123,-6.409
-0.136,0.992,-0.643,26.489,11.658,-3.906
-0.132,0.891,-0.659,42.664,6.409,-1.587
-0.143,0.791,-0.624,55.420,0.366,1.221
-0.156,0.734,-0.512,61.584,-3.723,4.272
-0.138,0.708,-0.367,59.082,-4.761,7.812
-0.119,0.723,-0.256,53.467,-3.967,11.658
-0.116,0.734,-0.187,48.950,-4.211,14.099
-0.141,0.736,-0.165,44.800,-6.592,15.625
-0.167,0.738,-0.170,38.025,-9.888,16.479
-0.189,0.759,-0.170,26.306,-13.062,17.212
-0.205,0.796,-0.187,11.108,-14.954,18.066
-0.194,0.855,-0.220,-3.662,-14.282,18.250
-0.143,0.919,-0.246,-17.578,-11.475,18.188
-0.083,0.983,-0.285,-29.358,-8.362,16.418
-0.027,1.014,-0.366,-35.828,-6.287,13.062
0.012,1.044,-0.426,-38.208,-7.019,10.132
0.024,1.050,-0.460,-36.987,-9.399,7.202
0.009,1.043,-0.474,-32.959,-10.437,3.723
-0.009,1.017,-0.447,-27.100,-8.789,1.160
-0.035,0.996,-0.425,-20.691,-6.226,0.854
-0.071,0.975,-0.415,-11.902,-4.822,2.991
-0.109,0.957,-0.398,-2.075,-4.822,6.287
-0.149,0.944,-0.382,5.737,-5.859,10.010
-0.179,0.931,-0.381,11.841,-6.226,13.123
-0.191,0.923,-0.366,16.418,-5.554,15.320
-0.190,0.913,-0.344,18.738,-5.066,16.357
-0.188,0.915,-0.330,17.822,-4.639,16.479
-0.183,0.914,-0.322,15.442,-5.005,15.625
-0.181,0.918,-0.333,12.573,-5.615,14.221
-0.164,0.919,-0.348,9.399,-5.371,12.756
-0.157,0.916,-0.334,8.301,-5.432,11.230
-0.150,0.905,-0.329,7.568,-5.005,10.742
-0.145,0.898,-0.319,7.141,-3.967,10.925
-0.146,0.898,-0.316,7.751,-2.747,11.353
-0.151,0.899,-0.322,8.606,-1.709,12.207
-0.152,0.915,-0.327,9.583,-0.427,13.062
-0.141,0.922,-0.341,10.559,1.404,13.184
-0.128,0.928,-0.362,11.047,2.869,12.756
-0.116,0.934,-0.390,10.742,3.479,12.268
-0.108,0.932,-0.423,11.047,3.906,11.536
-0.102,0.925,-0.420,11.658,4.150,10.498
-0.098,0.927,-0.416,9.644,3.662,9.705
-0.100,0.929,-0.402,7.324,2.808,8.301
-0.110,0.935,-0.380,5.310,0.793,7.507
-0.132,0.935,-0.357,4.822,-1.587,7.019
-0.149,0.929,-0.335,5.310,-3.479,6.897
-0.160,0.927,-0.320,4.883,-4.456,7.324
-0.170,0.929,-0.305,4.150,-5.310,8.057
-0.181,0.934,-0.301,3.662,-5.981,8.789
-0.189,0.942,-0.298,3.601,-6.958,9.460
-0.200,0.943,-0.300,3.052,-8.057,10.132
-0.197,0.945,-0.308,1.099,-7.996,10.254
-0.192,0.948,-0.313,-0.854,-7.751,10.193
-0.187,0.950,-0.315,-1.892,-7.751,9.827
-0.182,0.949,-0.320,-2.258,-7.629,9.216
-0.175,0.957,-0.329,-2.197,-6.409,8.850
-0.159,0.957,-0.347,-1.160,-3.662,8.484
